fm_id,RecordID,project_id,link
5291,9925141910101488,23,https://lib.is/alma9925141910101488
5292,9925193340101488,23,https://lib.is/alma9925193340101488
5293,9925230390101488,23,https://lib.is/alma9925230390101488
5294,9925243320101488,23,https://lib.is/alma9925243320101488
5295,9925260930101488,23,https://lib.is/alma9925260930101488
5296,9925261540101488,23,https://lib.is/alma9925261540101488
5297,9925360300101488,23,https://lib.is/alma9925360300101488
5298,9925360400101488,23,https://lib.is/alma9925360400101488
5299,9925379500101488,23,https://lib.is/alma9925379500101488
5300,9925409060101488,23,https://lib.is/alma9925409060101488
5301,9925409420101488,23,https://lib.is/alma9925409420101488
5302,9925521680101488,23,https://lib.is/alma9925521680101488
5303,9925530850101488,23,https://lib.is/alma9925530850101488
5304,9925571500101488,23,https://lib.is/alma9925571500101488
5305,9925577190101488,23,https://lib.is/alma9925577190101488
5306,9925589370101488,23,https://lib.is/alma9925589370101488
5307,9925680850101488,23,https://lib.is/alma9925680850101488
5308,9925748060101488,23,https://lib.is/alma9925748060101488
5309,9925758220101488,23,https://lib.is/alma9925758220101488
5310,9992392199801488,23,https://lib.is/alma9992392199801488
5311,9992394994101488,23,https://lib.is/alma9992394994101488
5312,9992401499601488,23,https://lib.is/alma9992401499601488
5313,9992408048901488,23,https://lib.is/alma9992408048901488
5314,9992408049001488,23,https://lib.is/alma9992408049001488
5315,9992408049601488,23,https://lib.is/alma9992408049601488
5316,9992408052701488,23,https://lib.is/alma9992408052701488
5317,9992408052901488,23,https://lib.is/alma9992408052901488
5318,9992408053101488,23,https://lib.is/alma9992408053101488
5319,9992408054201488,23,https://lib.is/alma9992408054201488
5320,9992409001101488,23,https://lib.is/alma9992409001101488
5322,9992417395901488,23,https://lib.is/alma9992417395901488
5323,9992421506301488,23,https://lib.is/alma9992421506301488
5324,9992421506401488,23,https://lib.is/alma9992421506401488
5325,9992423807101488,23,https://lib.is/alma9992423807101488
5326,9992423808601488,23,https://lib.is/alma9992423808601488
5328,9992434408501488,23,https://lib.is/alma9992434408501488
5329,9992434673301488,23,https://lib.is/alma9992434673301488
5330,9992438408801488,23,https://lib.is/alma9992438408801488
5331,9992440009401488,23,https://lib.is/alma9992440009401488
5332,9992447708501488,23,https://lib.is/alma9992447708501488
5333,9992456309701488,23,https://lib.is/alma9992456309701488
5334,9992457110101488,23,https://lib.is/alma9992457110101488
5335,9992457303901488,23,https://lib.is/alma9992457303901488
5337,9992459307601488,23,https://lib.is/alma9992459307601488
5338,9992471002501488,23,https://lib.is/alma9992471002501488
5339,9992471008001488,23,https://lib.is/alma9992471008001488
5340,9992475599801488,23,https://lib.is/alma9992475599801488
5341,9992475601001488,23,https://lib.is/alma9992475601001488
5342,9992477204701488,23,https://lib.is/alma9992477204701488
5343,9992477205301488,23,https://lib.is/alma9992477205301488
5344,9992483795601488,23,https://lib.is/alma9992483795601488
5345,9992483903401488,23,https://lib.is/alma9992483903401488
5346,9992494501501488,23,https://lib.is/alma9992494501501488
5347,9992494501601488,23,https://lib.is/alma9992494501601488
5349,9992494592601488,23,https://lib.is/alma9992494592601488
5350,9992497510301488,23,https://lib.is/alma9992497510301488
5351,9992499490101488,23,https://lib.is/alma9992499490101488
5352,9992499490401488,23,https://lib.is/alma9992499490401488
5353,9992499490801488,23,https://lib.is/alma9992499490801488
5354,9992500608701488,23,https://lib.is/alma9992500608701488
5355,9992501206001488,23,https://lib.is/alma9992501206001488
5356,9992510610101488,23,https://lib.is/alma9992510610101488
5357,9992513603701488,23,https://lib.is/alma9992513603701488
5358,9992513603901488,23,https://lib.is/alma9992513603901488
5359,9992513604001488,23,https://lib.is/alma9992513604001488
5360,9992513604501488,23,https://lib.is/alma9992513604501488
5361,9992553079001488,23,https://lib.is/alma9992553079001488
5362,9992553205901488,23,https://lib.is/alma9992553205901488
5363,9992553304101488,23,https://lib.is/alma9992553304101488
5364,9992558107401488,23,https://lib.is/alma9992558107401488
5365,9992558306101488,23,https://lib.is/alma9992558306101488
5366,9992560778801488,23,https://lib.is/alma9992560778801488
5367,9992560779001488,23,https://lib.is/alma9992560779001488
5368,9992560779301488,23,https://lib.is/alma9992560779301488
5369,9992574008401488,23,https://lib.is/alma9992574008401488
5370,9992579894501488,23,https://lib.is/alma9992579894501488
5371,9992585793601488,23,https://lib.is/alma9992585793601488
5372,9992585793701488,23,https://lib.is/alma9992585793701488
5373,9992586185201488,23,https://lib.is/alma9992586185201488
5374,9992643710001488,23,https://lib.is/alma9992643710001488
5375,9992650109301488,23,https://lib.is/alma9992650109301488
5376,9992650109501488,23,https://lib.is/alma9992650109501488
5377,9992650109701488,23,https://lib.is/alma9992650109701488
5379,996694740101488,23,https://lib.is/alma996694740101488
5380,996694830101488,23,https://lib.is/alma996694830101488
5381,996695050101488,23,https://lib.is/alma996695050101488
5382,996695090101488,23,https://lib.is/alma996695090101488
5383,996695190101488,23,https://lib.is/alma996695190101488
5384,996695230101488,23,https://lib.is/alma996695230101488
5385,996695430101488,23,https://lib.is/alma996695430101488
5386,996695470101488,23,https://lib.is/alma996695470101488
5387,996695530101488,23,https://lib.is/alma996695530101488
5388,996695560101488,23,https://lib.is/alma996695560101488
5389,996695620101488,23,https://lib.is/alma996695620101488
5390,996697170101488,23,https://lib.is/alma996697170101488
5394,996988430101488,23,https://lib.is/alma996988430101488
5395,996988570101488,23,https://lib.is/alma996988570101488
5396,996992140101488,23,https://lib.is/alma996992140101488
5397,996992410101488,23,https://lib.is/alma996992410101488
5398,996992570101488,23,https://lib.is/alma996992570101488
5399,996992620101488,23,https://lib.is/alma996992620101488
5400,997079470101488,23,https://lib.is/alma997079470101488
5401,997164400101488,23,https://lib.is/alma997164400101488
5403,997218910101488,23,https://lib.is/alma997218910101488
5404,997219560101488,23,https://lib.is/alma997219560101488
5405,997219710101488,23,https://lib.is/alma997219710101488
5406,997241260101488,23,https://lib.is/alma997241260101488
5407,997241530101488,23,https://lib.is/alma997241530101488
5409,997353270101488,23,https://lib.is/alma997353270101488
5410,997365120101488,23,https://lib.is/alma997365120101488
5411,997415050101488,23,https://lib.is/alma997415050101488
5412,997417300101488,23,https://lib.is/alma997417300101488
5413,997421150101488,23,https://lib.is/alma997421150101488
5414,997565600101488,23,https://lib.is/alma997565600101488
5416,997603660101488,23,https://lib.is/alma997603660101488
5417,997647770101488,23,https://lib.is/alma997647770101488
5418,997650330101488,23,https://lib.is/alma997650330101488
5419,997684900101488,23,https://lib.is/alma997684900101488
5420,997685630101488,23,https://lib.is/alma997685630101488
5421,997686640101488,23,https://lib.is/alma997686640101488
5422,997781700101488,23,https://lib.is/alma997781700101488
5423,997785490101488,23,https://lib.is/alma997785490101488
5424,997785610101488,23,https://lib.is/alma997785610101488
5425,997785850101488,23,https://lib.is/alma997785850101488
5426,997785920101488,23,https://lib.is/alma997785920101488
5427,997786070101488,23,https://lib.is/alma997786070101488
5428,997786310101488,23,https://lib.is/alma997786310101488
5429,997786550101488,23,https://lib.is/alma997786550101488
5430,997795640101488,23,https://lib.is/alma997795640101488
5431,997832740101488,23,https://lib.is/alma997832740101488
5433,997939320101488,23,https://lib.is/alma997939320101488
5434,997939620101488,23,https://lib.is/alma997939620101488
5435,997939780101488,23,https://lib.is/alma997939780101488
5436,997940170101488,23,https://lib.is/alma997940170101488
5437,997947130101488,23,https://lib.is/alma997947130101488
5439,997951200101488,23,https://lib.is/alma997951200101488
5440,997951220101488,23,https://lib.is/alma997951220101488
5442,997984740101488,23,https://lib.is/alma997984740101488
5443,997984760101488,23,https://lib.is/alma997984760101488
5444,997998100101488,23,https://lib.is/alma997998100101488
5445,998020780101488,23,https://lib.is/alma998020780101488
5446,998032380101488,23,https://lib.is/alma998032380101488
5447,998046980101488,23,https://lib.is/alma998046980101488
5448,998052110101488,23,https://lib.is/alma998052110101488
5449,998080930101488,23,https://lib.is/alma998080930101488
5450,998105410101488,23,https://lib.is/alma998105410101488
5451,998105620101488,23,https://lib.is/alma998105620101488
5453,9980124200101488,23,https://lib.is/alma9980124200101488
5454,9980125500101488,23,https://lib.is/alma9980125500101488
5455,9980125780101488,23,https://lib.is/alma9980125780101488
5456,9980126270101488,23,https://lib.is/alma9980126270101488
5457,9980126620101488,23,https://lib.is/alma9980126620101488
5458,9980126860101488,23,https://lib.is/alma9980126860101488
5459,9980128790101488,23,https://lib.is/alma9980128790101488
5460,9980129790101488,23,https://lib.is/alma9980129790101488
5461,9980131410101488,23,https://lib.is/alma9980131410101488
5462,9980132190101488,23,https://lib.is/alma9980132190101488
5463,9980135490101488,23,https://lib.is/alma9980135490101488
5465,9980142640101488,23,https://lib.is/alma9980142640101488
5466,9980142710101488,23,https://lib.is/alma9980142710101488
5467,9980142860101488,23,https://lib.is/alma9980142860101488
5468,9980143180101488,23,https://lib.is/alma9980143180101488
5469,9980143390101488,23,https://lib.is/alma9980143390101488
5470,9980143530101488,23,https://lib.is/alma9980143530101488
5471,9980143840101488,23,https://lib.is/alma9980143840101488
5472,9980157410101488,23,https://lib.is/alma9980157410101488
5473,9980158870101488,23,https://lib.is/alma9980158870101488
5475,9980176030101488,23,https://lib.is/alma9980176030101488
5476,9980205300101488,23,https://lib.is/alma9980205300101488
5477,9981015090101488,23,https://lib.is/alma9981015090101488
5478,9981058770101488,23,https://lib.is/alma9981058770101488
5479,9981131580101488,23,https://lib.is/alma9981131580101488
5481,9981131960101488,23,https://lib.is/alma9981131960101488
5482,9981132450101488,23,https://lib.is/alma9981132450101488
5483,9982479180101488,23,https://lib.is/alma9982479180101488
5484,9983116950101488,23,https://lib.is/alma9983116950101488
5485,9983168980101488,23,https://lib.is/alma9983168980101488
5486,9983270520101488,23,https://lib.is/alma9983270520101488
5487,9983272290101488,23,https://lib.is/alma9983272290101488
5488,9983276690101488,23,https://lib.is/alma9983276690101488
5489,9983715190101488,23,https://lib.is/alma9983715190101488
5490,9983731870101488,23,https://lib.is/alma9983731870101488
5491,9983732140101488,23,https://lib.is/alma9983732140101488
5492,9983732300101488,23,https://lib.is/alma9983732300101488
5493,9983755270101488,23,https://lib.is/alma9983755270101488
5494,9983756750101488,23,https://lib.is/alma9983756750101488
5495,9983758690101488,23,https://lib.is/alma9983758690101488
5496,9983758780101488,23,https://lib.is/alma9983758780101488
5497,9983758950101488,23,https://lib.is/alma9983758950101488
5498,9983759460101488,23,https://lib.is/alma9983759460101488
5499,9983760130101488,23,https://lib.is/alma9983760130101488
5500,9983760330101488,23,https://lib.is/alma9983760330101488
5501,9983825000101488,23,https://lib.is/alma9983825000101488
5502,9983825270101488,23,https://lib.is/alma9983825270101488
5503,9983826200101488,23,https://lib.is/alma9983826200101488
5504,9983838220101488,23,https://lib.is/alma9983838220101488
5505,9983880820101488,23,https://lib.is/alma9983880820101488
5506,9983880940101488,23,https://lib.is/alma9983880940101488
5507,9983882340101488,23,https://lib.is/alma9983882340101488
5508,9983883150101488,23,https://lib.is/alma9983883150101488
5509,9983883830101488,23,https://lib.is/alma9983883830101488
5513,9983885510101488,23,https://lib.is/alma9983885510101488
5514,9983914360101488,23,https://lib.is/alma9983914360101488
5515,9983915420101488,23,https://lib.is/alma9983915420101488
5526,9983947920101488,23,https://lib.is/alma9983947920101488
5527,9983948200101488,23,https://lib.is/alma9983948200101488
5528,9983948780101488,23,https://lib.is/alma9983948780101488
5529,9983950060101488,23,https://lib.is/alma9983950060101488
5543,999060860101488,23,https://lib.is/alma999060860101488
5544,999078280101488,23,https://lib.is/alma999078280101488
5545,999081080101488,23,https://lib.is/alma999081080101488
5546,999081190101488,23,https://lib.is/alma999081190101488
5547,999081440101488,23,https://lib.is/alma999081440101488
5548,999100800101488,23,https://lib.is/alma999100800101488
5549,999157500101488,23,https://lib.is/alma999157500101488
5550,999157540101488,23,https://lib.is/alma999157540101488
5551,999161300101488,23,https://lib.is/alma999161300101488
5552,999166860101488,23,https://lib.is/alma999166860101488
5553,999175040101488,23,https://lib.is/alma999175040101488
5554,999181500101488,23,https://lib.is/alma999181500101488
5555,999209520101488,23,https://lib.is/alma999209520101488
5556,999238240101488,23,https://lib.is/alma999238240101488
5557,999238450101488,23,https://lib.is/alma999238450101488
5558,999238620101488,23,https://lib.is/alma999238620101488
5559,999238750101488,23,https://lib.is/alma999238750101488
5560,999238800101488,23,https://lib.is/alma999238800101488
5561,999264260101488,23,https://lib.is/alma999264260101488
5562,999282730101488,23,https://lib.is/alma999282730101488
5563,999288550101488,23,https://lib.is/alma999288550101488
5564,999289890101488,23,https://lib.is/alma999289890101488
5565,999294430101488,23,https://lib.is/alma999294430101488
5566,999312540101488,23,https://lib.is/alma999312540101488
5567,999318060101488,23,https://lib.is/alma999318060101488
5568,999321910101488,23,https://lib.is/alma999321910101488
5569,999357830101488,23,https://lib.is/alma999357830101488
5570,999358000101488,23,https://lib.is/alma999358000101488
5571,999358890101488,23,https://lib.is/alma999358890101488
5572,999418780101488,23,https://lib.is/alma999418780101488
5573,999430370101488,23,https://lib.is/alma999430370101488
5574,999468330101488,23,https://lib.is/alma999468330101488
5575,999480220101488,23,https://lib.is/alma999480220101488
5576,999494940101488,23,https://lib.is/alma999494940101488
5577,999645110101488,23,https://lib.is/alma999645110101488
5578,999645390101488,23,https://lib.is/alma999645390101488
5579,999670500101488,23,https://lib.is/alma999670500101488
5580,999689200101488,23,https://lib.is/alma999689200101488
5581,999703050101488,23,https://lib.is/alma999703050101488
5582,999724980101488,23,https://lib.is/alma999724980101488
5583,999744420101488,23,https://lib.is/alma999744420101488
5584,999745160101488,23,https://lib.is/alma999745160101488
5585,999777490101488,23,https://lib.is/alma999777490101488
5586,999964300101488,23,https://lib.is/alma999964300101488
5587,999964470101488,23,https://lib.is/alma999964470101488
5588,9910012050101488,23,https://lib.is/alma9910012050101488
5589,9910123060101488,23,https://lib.is/alma9910123060101488
5590,9910134090101488,23,https://lib.is/alma9910134090101488
5591,9910134250101488,23,https://lib.is/alma9910134250101488
5592,9910134270101488,23,https://lib.is/alma9910134270101488
5593,9910147970101488,23,https://lib.is/alma9910147970101488
5594,9910147990101488,23,https://lib.is/alma9910147990101488
5596,9910151770101488,23,https://lib.is/alma9910151770101488
5597,9910152020101488,23,https://lib.is/alma9910152020101488
5599,9910231250101488,23,https://lib.is/alma9910231250101488
5600,9910261140101488,23,https://lib.is/alma9910261140101488
5602,9910313520101488,23,https://lib.is/alma9910313520101488
5603,9910313890101488,23,https://lib.is/alma9910313890101488
5604,9910354910101488,23,https://lib.is/alma9910354910101488
5605,9912441320101488,23,https://lib.is/alma9912441320101488
5606,9912441490101488,23,https://lib.is/alma9912441490101488
5607,9912441590101488,23,https://lib.is/alma9912441590101488
5608,9912442260101488,23,https://lib.is/alma9912442260101488
5609,9912474320101488,23,https://lib.is/alma9912474320101488
5610,9912528680101488,23,https://lib.is/alma9912528680101488
5611,9912533600101488,23,https://lib.is/alma9912533600101488
5613,9912542190101488,23,https://lib.is/alma9912542190101488
5614,9912717730101488,23,https://lib.is/alma9912717730101488
5615,9912718020101488,23,https://lib.is/alma9912718020101488
5616,9912718350101488,23,https://lib.is/alma9912718350101488
5617,9912718450101488,23,https://lib.is/alma9912718450101488
5618,9912718690101488,23,https://lib.is/alma9912718690101488
5619,9912722110101488,23,https://lib.is/alma9912722110101488
5620,9912722250101488,23,https://lib.is/alma9912722250101488
5621,9912722640101488,23,https://lib.is/alma9912722640101488
5622,9912723020101488,23,https://lib.is/alma9912723020101488
5623,9912723230101488,23,https://lib.is/alma9912723230101488
5624,9912723740101488,23,https://lib.is/alma9912723740101488
5625,9912724010101488,23,https://lib.is/alma9912724010101488
5626,9912725680101488,23,https://lib.is/alma9912725680101488
5627,9912726130101488,23,https://lib.is/alma9912726130101488
5628,9912726460101488,23,https://lib.is/alma9912726460101488
5629,9912726560101488,23,https://lib.is/alma9912726560101488
5630,9912726600101488,23,https://lib.is/alma9912726600101488
5631,9912726730101488,23,https://lib.is/alma9912726730101488
5632,9912727870101488,23,https://lib.is/alma9912727870101488
5633,9912728030101488,23,https://lib.is/alma9912728030101488
5634,9912728250101488,23,https://lib.is/alma9912728250101488
5635,9912728540101488,23,https://lib.is/alma9912728540101488
5636,9912736580101488,23,https://lib.is/alma9912736580101488
5638,9912745980101488,23,https://lib.is/alma9912745980101488
5639,9912747780101488,23,https://lib.is/alma9912747780101488
5640,9912753880101488,23,https://lib.is/alma9912753880101488
5641,9912840980101488,23,https://lib.is/alma9912840980101488
5642,9912851280101488,23,https://lib.is/alma9912851280101488
5643,9912862530101488,23,https://lib.is/alma9912862530101488
5644,9912862690101488,23,https://lib.is/alma9912862690101488
5645,9912863450101488,23,https://lib.is/alma9912863450101488
5646,9912863620101488,23,https://lib.is/alma9912863620101488
5647,9912863940101488,23,https://lib.is/alma9912863940101488
5648,9912864050101488,23,https://lib.is/alma9912864050101488
5649,9912864070101488,23,https://lib.is/alma9912864070101488
5650,9912864100101488,23,https://lib.is/alma9912864100101488
5651,9912864240101488,23,https://lib.is/alma9912864240101488
5652,9912864250101488,23,https://lib.is/alma9912864250101488
5653,9912865000101488,23,https://lib.is/alma9912865000101488
5654,9912865140101488,23,https://lib.is/alma9912865140101488
5655,9912865620101488,23,https://lib.is/alma9912865620101488
5656,9912866600101488,23,https://lib.is/alma9912866600101488
5657,9912867650101488,23,https://lib.is/alma9912867650101488
5658,9912867770101488,23,https://lib.is/alma9912867770101488
5659,9912868020101488,23,https://lib.is/alma9912868020101488
5660,9912869380101488,23,https://lib.is/alma9912869380101488
5661,9912870160101488,23,https://lib.is/alma9912870160101488
5662,9912871340101488,23,https://lib.is/alma9912871340101488
5663,9912886170101488,23,https://lib.is/alma9912886170101488
5664,9912897610101488,23,https://lib.is/alma9912897610101488
5665,9912897770101488,23,https://lib.is/alma9912897770101488
5666,9912897880101488,23,https://lib.is/alma9912897880101488
5667,9912898060101488,23,https://lib.is/alma9912898060101488
5668,9912899650101488,23,https://lib.is/alma9912899650101488
5669,9912899760101488,23,https://lib.is/alma9912899760101488
5670,9912900140101488,23,https://lib.is/alma9912900140101488
5671,9931967340101488,23,https://lib.is/alma9931967340101488
5672,9932003750101488,23,https://lib.is/alma9932003750101488
5673,9932003840101488,23,https://lib.is/alma9932003840101488
5675,9932178730101488,23,https://lib.is/alma9932178730101488
5677,9932190000101488,23,https://lib.is/alma9932190000101488
5678,9932221700101488,23,https://lib.is/alma9932221700101488
5679,9932363980101488,23,https://lib.is/alma9932363980101488
5680,9932364060101488,23,https://lib.is/alma9932364060101488
5681,9932364160101488,23,https://lib.is/alma9932364160101488
5682,9932364300101488,23,https://lib.is/alma9932364300101488
5683,9932407720101488,23,https://lib.is/alma9932407720101488
5684,9932458800101488,23,https://lib.is/alma9932458800101488
5685,9932458840101488,23,https://lib.is/alma9932458840101488
5686,9932458870101488,23,https://lib.is/alma9932458870101488
5687,9932458910101488,23,https://lib.is/alma9932458910101488
5688,9932458960101488,23,https://lib.is/alma9932458960101488
5689,9934824210101488,23,https://lib.is/alma9934824210101488
5690,9934850210101488,23,https://lib.is/alma9934850210101488
5691,9935143940101488,23,https://lib.is/alma9935143940101488
5692,9935156520101488,23,https://lib.is/alma9935156520101488
5693,9935225550101488,23,https://lib.is/alma9935225550101488
5694,9935238970101488,23,https://lib.is/alma9935238970101488
5695,9935239230101488,23,https://lib.is/alma9935239230101488
5696,9935247930101488,23,https://lib.is/alma9935247930101488
5698,9935261510101488,23,https://lib.is/alma9935261510101488
5699,9935261660101488,23,https://lib.is/alma9935261660101488
5700,9935296790101488,23,https://lib.is/alma9935296790101488
5701,9935323420101488,23,https://lib.is/alma9935323420101488
5702,9935357250101488,23,https://lib.is/alma9935357250101488
5703,9935476440101488,23,https://lib.is/alma9935476440101488
5704,9935481450101488,23,https://lib.is/alma9935481450101488
5705,9935919670101488,23,https://lib.is/alma9935919670101488
5706,9935919790101488,23,https://lib.is/alma9935919790101488
5707,9935920380101488,23,https://lib.is/alma9935920380101488
5708,9936956720101488,23,https://lib.is/alma9936956720101488
5709,9936996900101488,23,https://lib.is/alma9936996900101488
5710,9937006990101488,23,https://lib.is/alma9937006990101488
5711,9937116700101488,23,https://lib.is/alma9937116700101488
5712,9937199470101488,23,https://lib.is/alma9937199470101488
5713,9937345740101488,23,https://lib.is/alma9937345740101488
5714,9937345760101488,23,https://lib.is/alma9937345760101488
5715,9937345790101488,23,https://lib.is/alma9937345790101488
5716,9937404630101488,23,https://lib.is/alma9937404630101488
5718,9939883930101488,23,https://lib.is/alma9939883930101488
5719,9939884050101488,23,https://lib.is/alma9939884050101488
5720,9939884120101488,23,https://lib.is/alma9939884120101488
5722,9940029920101488,23,https://lib.is/alma9940029920101488
5723,9940072820101488,23,https://lib.is/alma9940072820101488
5724,9940074870101488,23,https://lib.is/alma9940074870101488
5725,9940080230101488,23,https://lib.is/alma9940080230101488
5726,9940157350101488,23,https://lib.is/alma9940157350101488
5727,9970061710101488,23,https://lib.is/alma9970061710101488
5728,9970157430101488,23,https://lib.is/alma9970157430101488
5729,9970179270101488,23,https://lib.is/alma9970179270101488
5730,9974560320101488,23,https://lib.is/alma9974560320101488
5731,9974819420101488,23,https://lib.is/alma9974819420101488
5732,9974819660101488,23,https://lib.is/alma9974819660101488
5733,9974839580101488,23,https://lib.is/alma9974839580101488
5734,9974880530101488,23,https://lib.is/alma9974880530101488
5735,9974981840101488,23,https://lib.is/alma9974981840101488
5736,9975200940101488,23,https://lib.is/alma9975200940101488
5737,9975373620101488,23,https://lib.is/alma9975373620101488
5738,9975376870101488,23,https://lib.is/alma9975376870101488
5739,9975417810101488,23,https://lib.is/alma9975417810101488
5740,9975535690101488,23,https://lib.is/alma9975535690101488
5741,9975587960101488,23,https://lib.is/alma9975587960101488
5742,9975903040101488,23,https://lib.is/alma9975903040101488
5744,9975918920101488,23,https://lib.is/alma9975918920101488
5745,9975921590101488,23,https://lib.is/alma9975921590101488
5746,9976008750101488,23,https://lib.is/alma9976008750101488
5747,9976049270101488,23,https://lib.is/alma9976049270101488
5748,9976072010101488,23,https://lib.is/alma9976072010101488
5749,9977278800101488,23,https://lib.is/alma9977278800101488
5750,9977439270101488,23,https://lib.is/alma9977439270101488
5751,9977580670101488,23,https://lib.is/alma9977580670101488
5752,9977580900101488,23,https://lib.is/alma9977580900101488
5753,9977625150101488,23,https://lib.is/alma9977625150101488
5754,9977660310101488,23,https://lib.is/alma9977660310101488
5755,9977816580101488,23,https://lib.is/alma9977816580101488
5756,9977817110101488,23,https://lib.is/alma9977817110101488
5757,9911790970101488,23,https://lib.is/alma9911790970101488
5758,9911791610101488,23,https://lib.is/alma9911791610101488
5759,9911793320101488,23,https://lib.is/alma9911793320101488
5760,9911795210101488,23,https://lib.is/alma9911795210101488
5761,9911795310101488,23,https://lib.is/alma9911795310101488
5762,9911795500101488,23,https://lib.is/alma9911795500101488
5763,9911797610101488,23,https://lib.is/alma9911797610101488
5764,9911804010101488,23,https://lib.is/alma9911804010101488
5765,9911808450101488,23,https://lib.is/alma9911808450101488
5766,9911810700101488,23,https://lib.is/alma9911810700101488
5767,9911826040101488,23,https://lib.is/alma9911826040101488
5768,9911832000101488,23,https://lib.is/alma9911832000101488
5769,9911843820101488,23,https://lib.is/alma9911843820101488
5770,9911844680101488,23,https://lib.is/alma9911844680101488
5771,9911844970101488,23,https://lib.is/alma9911844970101488
5772,9911845100101488,23,https://lib.is/alma9911845100101488
5773,9911845210101488,23,https://lib.is/alma9911845210101488
5774,9911850450101488,23,https://lib.is/alma9911850450101488
5775,9911855340101488,23,https://lib.is/alma9911855340101488
5776,9911855780101488,23,https://lib.is/alma9911855780101488
5777,9911855810101488,23,https://lib.is/alma9911855810101488
5778,9911859280101488,23,https://lib.is/alma9911859280101488
5779,9911859930101488,23,https://lib.is/alma9911859930101488
5780,9911860500101488,23,https://lib.is/alma9911860500101488
5781,9911860890101488,23,https://lib.is/alma9911860890101488
5782,9911862370101488,23,https://lib.is/alma9911862370101488
5783,9911863050101488,23,https://lib.is/alma9911863050101488
5784,9911864070101488,23,https://lib.is/alma9911864070101488
5785,9911864490101488,23,https://lib.is/alma9911864490101488
5786,9911865110101488,23,https://lib.is/alma9911865110101488
5787,9911865270101488,23,https://lib.is/alma9911865270101488
5788,9911867030101488,23,https://lib.is/alma9911867030101488
5789,9911867110101488,23,https://lib.is/alma9911867110101488
5790,9911868100101488,23,https://lib.is/alma9911868100101488
5791,9911869320101488,23,https://lib.is/alma9911869320101488
5792,9911869940101488,23,https://lib.is/alma9911869940101488
5793,9911870850101488,23,https://lib.is/alma9911870850101488
5794,9911872440101488,23,https://lib.is/alma9911872440101488
5795,9911872580101488,23,https://lib.is/alma9911872580101488
5796,9911872760101488,23,https://lib.is/alma9911872760101488
5797,9911873530101488,23,https://lib.is/alma9911873530101488
5798,9912900550101488,23,https://lib.is/alma9912900550101488
5799,9912900640101488,23,https://lib.is/alma9912900640101488
5800,9912904790101488,23,https://lib.is/alma9912904790101488
5801,9912904890101488,23,https://lib.is/alma9912904890101488
5802,9912973350101488,23,https://lib.is/alma9912973350101488
5803,9912973740101488,23,https://lib.is/alma9912973740101488
5804,9912993720101488,23,https://lib.is/alma9912993720101488
5805,9913001090101488,23,https://lib.is/alma9913001090101488
5806,9913014030101488,23,https://lib.is/alma9913014030101488
5807,9913118880101488,23,https://lib.is/alma9913118880101488
5808,9913119290101488,23,https://lib.is/alma9913119290101488
5809,9913136890101488,23,https://lib.is/alma9913136890101488
5810,9913182870101488,23,https://lib.is/alma9913182870101488
5811,9913196240101488,23,https://lib.is/alma9913196240101488
5812,9913213280101488,23,https://lib.is/alma9913213280101488
5813,9913243610101488,23,https://lib.is/alma9913243610101488
5814,9913245300101488,23,https://lib.is/alma9913245300101488
5815,9913344010101488,23,https://lib.is/alma9913344010101488
5816,9913351310101488,23,https://lib.is/alma9913351310101488
5819,9913394240101488,23,https://lib.is/alma9913394240101488
5820,9913438210101488,23,https://lib.is/alma9913438210101488
5821,9913442060101488,23,https://lib.is/alma9913442060101488
5822,9913449300101488,23,https://lib.is/alma9913449300101488
5823,9913494790101488,23,https://lib.is/alma9913494790101488
5824,9913509800101488,23,https://lib.is/alma9913509800101488
5825,9913516560101488,23,https://lib.is/alma9913516560101488
5826,9913555590101488,23,https://lib.is/alma9913555590101488
5828,9913611440101488,23,https://lib.is/alma9913611440101488
5829,9913616870101488,23,https://lib.is/alma9913616870101488
5830,9913651350101488,23,https://lib.is/alma9913651350101488
5831,9913652290101488,23,https://lib.is/alma9913652290101488
5832,9913729890101488,23,https://lib.is/alma9913729890101488
5834,9913791600101488,23,https://lib.is/alma9913791600101488
5835,9913791950101488,23,https://lib.is/alma9913791950101488
5836,9913792130101488,23,https://lib.is/alma9913792130101488
5837,9913792510101488,23,https://lib.is/alma9913792510101488
5838,9913792750101488,23,https://lib.is/alma9913792750101488
5839,9913792920101488,23,https://lib.is/alma9913792920101488
5840,9913793460101488,23,https://lib.is/alma9913793460101488
5841,9913797630101488,23,https://lib.is/alma9913797630101488
5842,9913799140101488,23,https://lib.is/alma9913799140101488
5843,9913799190101488,23,https://lib.is/alma9913799190101488
5844,9913799330101488,23,https://lib.is/alma9913799330101488
5845,9992664500601488,23,https://lib.is/alma9992664500601488
5846,9992667710301488,23,https://lib.is/alma9992667710301488
5847,9992668899801488,23,https://lib.is/alma9992668899801488
5848,9992668899901488,23,https://lib.is/alma9992668899901488
5849,9992670409201488,23,https://lib.is/alma9992670409201488
5850,9992671607701488,23,https://lib.is/alma9992671607701488
5851,9992671607901488,23,https://lib.is/alma9992671607901488
5852,9992671608101488,23,https://lib.is/alma9992671608101488
5853,9992671608201488,23,https://lib.is/alma9992671608201488
5854,9992672609701488,23,https://lib.is/alma9992672609701488
5857,9992679607901488,23,https://lib.is/alma9992679607901488
5858,9992681003301488,23,https://lib.is/alma9992681003301488
